doi,journal,publisher,author1,affiliation,title,abstract,topic,Year
10.1371/journal.pone.0128036,PLOS ONE,Public Library of Science,"Baym, Michael","Department of Systems Biology, Harvard Medical School, Boston, Massachusetts, United States of America",Inexpensive Multiplexed Library Preparation for Megabase-Sized Genomes,"Whole-genome sequencing has become an indispensible tool of modern biology. However, the cost of sample preparation relative to the cost of sequencing remains high, especially for small genomes where the former is dominant. Here we present a protocol for rapid and inexpensive preparation of hundreds of multiplexed genomic libraries for Illumina sequencing. By carrying out the Nextera tagmentation reaction in small volumes, replacing costly reagents with cheaper equivalents, and omitting unnecessary steps, we achieve a cost of library preparation of $8 per sample, approximately 6 times cheaper than the standard Nextera XT protocol. Furthermore, our procedure takes less than 5 hours for 96 samples. Several hundred samples can then be pooled on the same HiSeq lane via custom barcodes. Our method will be useful for re-sequencing of microbial or viral genomes, including those from evolution experiments, genetic screens, and environmental samples, as well as for other sequencing applications including large amplicon, open chromosome, artificial chromosomes, and RNA sequencing.",long read sequencing,2015
10.1371/journal.pntd.0001745,NA,Public Library of Science,"Cai, Pengfei","MOH Key Laboratory of Systems Biology of Pathogens, Institute of Pathogen Biology, Chinese Academy of Medical Sciences and Peking Union Medical College, Beijing, People's Republic of China","Identification and Characterization of Argonaute Protein, Ago2 and Its Associated Small RNAs in Schistosoma japonicum","BackgroundThe complex life cycle of the genus Schistosoma drives the parasites to employ subtle developmentally dependent gene regulatory machineries. Small non-coding RNAs (sncRNAs) are essential gene regulatory factors that, through their impact on mRNA and genome stability, control stage-specific gene expression. Abundant sncRNAs have been identified in this genus. However, their functionally associated partners, Argonaute family proteins, which are the key components of the RNA-induced silencing complex (RISC), have not yet been fully explored.Methodology/Principal FindingsTwo monoclonal antibodies (mAbs) specific to Schistosoma japonicum Argonaute protein Ago2 (SjAgo2), but not SjAgo1 and SjAgo3, were generated. Soluble adult worm antigen preparation (SWAP) was subjected to immunoprecipitation with the mAbs and the captured SjAgo2 protein was subsequently confirmed by Western blot and mass spectrometry (MS) analysis. The small RNA population associated with native SjAgo2 in adult parasites was extracted from the immunoprecipitated complex and subjected to library construction. High-through-put sequencing of these libraries yielded a total of ≈50 million high-quality reads. Classification of these small RNAs showed that endogenous siRNAs (endo-siRNAs) generated from transposable elements (TEs), especially from the subclasses of LINE and LTR, were prominent. Further bioinformatics analysis revealed that siRNAs derived from ten types of well-defined retrotransposons were dramatically enriched in the SjAgo2-specific libraries compared to small RNA libraries constructed with total small RNAs from separated adult worms. These results suggest that a key function of SjAgo2 is to maintain genome stability through suppressing the activities of retrotransposons.Conclusions/SignificanceIn this study, we identified and characterized one of the three S. japonicum Argonautes, SjAgo2, and its associated small RNAs were found to be predominantly derived from particular classes of retrotransposons. Thus, a major function of SjAgo2 appears to associate with the maintenance of genome stability via suppression of retroelements. The data advance our understanding of the gene regulatory mechanisms in the blood fluke.",long read sequencing,2012
10.1371/journal.pntd.0001745,NA,Public Library of Science,"Cai, Pengfei","MOH Key Laboratory of Systems Biology of Pathogens, Institute of Pathogen Biology, Chinese Academy of Medical Sciences and Peking Union Medical College, Beijing, People's Republic of China","Identification and Characterization of Argonaute Protein, Ago2 and Its Associated Small RNAs in Schistosoma japonicum","Author SummarySchistosomiasis, a chronic disease caused by agents of the genus Schistosoma, still afflicts more than 230 million people worldwide. The genomes of the three major pathogenic blood flukes, Schistosoma japonicum, Schistosoma mansoni, and Schistosoma haematobium, have been decoded as valuable entities for a systematic dissection of the biological characteristics of the parasites. Transposable elements constitute a major component in the genome of schistosomes and have been recognized as remnants of evolutionary events, but some of them are still active today. Thereby, the activity of these active mobile genetic elements should be restricted by elaborate mechanisms to protect genome stability. Our study showed that one of the three S. japonicum Argonaute proteins, SjAgo2, is involved in such mechanisms. By using specific mAb, native SjAgo2 protein was immunoisolated from a soluble adult worm antigen preparation, and its associated small RNAs were extracted for deep sequencing. We found that SjAgo2 is mainly associated with particular types of retrotransposon-derived siRNAs. For instance, siRNAs generated from 10 classes of well-defined retrotransposons were significantly enriched in the SjAgo2-specific libraries. Thus, a major function of Ago2 in S. japonicum is proposed to be the maintenance of genome stability via retrotransposon suppression. Our findings advance understanding of the putative gene regulatory mechanisms in a flatworm parasite.",long read sequencing,2012
10.1371/journal.pgen.1004298,PLoS Genetics,Public Library of Science,"Diez, Concepcion M.","Dept. of Ecology and Evolutionary Biology, UC Irvine, Irvine, California, United States of America",Three Groups of Transposable Elements with Contrasting Copy Number Dynamics and Host Responses in the Maize (Zea mays ssp. mays) Genome,"Most angiosperm nuclear DNA is repetitive and derived from silenced transposable elements (TEs). TE silencing requires substantial resources from the plant host, including the production of small interfering RNAs (siRNAs). Thus, the interaction between TEs and siRNAs is a critical aspect of both the function and the evolution of plant genomes. Yet the co-evolutionary dynamics between these two entities remain poorly characterized. Here we studied the organization of TEs within the maize (Zea mays ssp mays) genome, documenting that TEs fall within three groups based on the class and copy numbers. These groups included DNA elements, low copy RNA elements and higher copy RNA elements. The three groups varied statistically in characteristics that included length, location, age, siRNA expression and 24∶22 nucleotide (nt) siRNA targeting ratios. In addition, the low copy retroelements encompassed a set of TEs that had previously been shown to decrease expression within a 24 nt siRNA biogenesis mutant (mop1). To investigate the evolutionary dynamics of the three groups, we estimated their abundance in two landraces, one with a genome similar in size to that of the maize reference and the other with a 30% larger genome. For all three accessions, we assessed TE abundance as well as 22 nt and 24 nt siRNA content within leaves. The high copy number retroelements are under targeted similarly by siRNAs among accessions, appear to be born of a rapid bust of activity, and may be currently transpositionally dead or limited. In contrast, the lower copy number group of retrolements are targeted more dynamically and have had a long and ongoing history of transposition in the maize genome.",long read sequencing,2014
10.1371/journal.pgen.1004298,PLoS Genetics,Public Library of Science,"Diez, Concepcion M.","Dept. of Ecology and Evolutionary Biology, UC Irvine, Irvine, California, United States of America",Three Groups of Transposable Elements with Contrasting Copy Number Dynamics and Host Responses in the Maize (Zea mays ssp. mays) Genome,"Author SummaryBecause transposable elements (TEs) constitute most angiosperm nuclear DNA, the interaction between TEs and their host genome is a key component for understanding the function and evolution of plant genomes. The diversity of the host response has been studied a great deal, including the biogenesis of small interfering RNAs (siRNAs) that target TEs for epigenetic modifications. However, little is known about variation in TE content among closely related genomes and whether siRNA expression tracks this variation. To that end, we surveyed both the copy number and the siRNA targeting of more than 1500 distinct TE subfamilies in the B73 maize reference genome. These surveys indicated that TE subfamilies fall naturally into three distinctive groups based on their class and copy number, but these groups also differ with respect to their location in the genome, their age, their expression and their siRNA regulation. The presence and consistency of these TE groups was also assessed in two genetically distant maize landraces with contrasting genome sizes. The variation in siRNA targeting across different TE groups and families, as well as the lack of correlation between TE and siRNA abundances, argues for the existence of multiple mechanisms and strategies for TE silencing.",long read sequencing,2014
10.1371/journal.pone.0002532,PLoS ONE,Public Library of Science,"Hsiao, Edward C.","Gladstone Institute of Cardiovascular Disease, San Francisco, California, United States of America",Marking Embryonic Stem Cells with a 2A Self-Cleaving Peptide: A NKX2-5 Emerald GFP BAC Reporter,"BackgroundFluorescent reporters are useful for assaying gene expression in living cells and for identifying and isolating pure cell populations from heterogeneous cultures, including embryonic stem (ES) cells. Multiple fluorophores and genetic selection markers exist; however, a system for creating reporter constructs that preserve the regulatory sequences near a gene's native ATG start site has not been widely available.MethodologyHere, we describe a series of modular marker plasmids containing independent reporter, bacterial selection, and eukaryotic selection components, compatible with both Gateway recombination and lambda prophage bacterial artificial chromosome (BAC) recombineering techniques. A 2A self-cleaving peptide links the reporter to the native open reading frame. We use an emerald GFP marker cassette to create a human BAC reporter and ES cell reporter line for the early cardiac marker NKX2-5. NKX2-5 expression was detected in differentiating mouse ES cells and ES cell-derived mice.ConclusionsOur results describe a NKX2-5 ES cell reporter line for studying early events in cardiomyocyte formation. The results also demonstrate that our modular marker plasmids could be used for generating reporters from unmodified BACs, potentially as part of an ES cell reporter library.",long read sequencing,2008
10.1371/journal.pone.0046450,NA,Public Library of Science,"Jiang, Hongmei","Department of Statistics, Northwestern University, Evanston, Illinois, United States of America",A Statistical Framework for Accurate Taxonomic Assignment of Metagenomic Sequencing Reads,"The advent of next-generation sequencing technologies has greatly promoted the field of metagenomics which studies genetic material recovered directly from an environment. Characterization of genomic composition of a metagenomic sample is essential for understanding the structure of the microbial community. Multiple genomes contained in a metagenomic sample can be identified and quantitated through homology searches of sequence reads with known sequences catalogued in reference databases. Traditionally, reads with multiple genomic hits are assigned to non-specific or high ranks of the taxonomy tree, thereby impacting on accurate estimates of relative abundance of multiple genomes present in a sample. Instead of assigning reads one by one to the taxonomy tree as many existing methods do, we propose a statistical framework to model the identified candidate genomes to which sequence reads have hits. After obtaining the estimated proportion of reads generated by each genome, sequence reads are assigned to the candidate genomes and the taxonomy tree based on the estimated probability by taking into account both sequence alignment scores and estimated genome abundance. The proposed method is comprehensively tested on both simulated datasets and two real datasets. It assigns reads to the low taxonomic ranks very accurately. Our statistical approach of taxonomic assignment of metagenomic reads, TAMER, is implemented in R and available at http://faculty.wcas.northwestern.edu/hji403/MetaR.htm.",long read sequencing,2012
10.1371/journal.pone.0003373,PLoS ONE,Public Library of Science,"Richter, Daniel C.","ZBIT- Center for Bioinformatics Tübingen, University of Tübingen, Tübingen, Germany",MetaSim—A Sequencing Simulator for Genomics and Metagenomics,"BackgroundThe new research field of metagenomics is providing exciting insights into various, previously unclassified ecological systems. Next-generation sequencing technologies are producing a rapid increase of environmental data in public databases. There is great need for specialized software solutions and statistical methods for dealing with complex metagenome data sets.Methodology/Principal FindingsTo facilitate the development and improvement of metagenomic tools and the planning of metagenomic projects, we introduce a sequencing simulator called MetaSim. Our software can be used to generate collections of synthetic reads that reflect the diverse taxonomical composition of typical metagenome data sets. Based on a database of given genomes, the program allows the user to design a metagenome by specifying the number of genomes present at different levels of the NCBI taxonomy, and then to collect reads from the metagenome using a simulation of a number of different sequencing technologies. A population sampler optionally produces evolved sequences based on source genomes and a given evolutionary tree.Conclusions/SignificanceMetaSim allows the user to simulate individual read datasets that can be used as standardized test scenarios for planning sequencing projects or for benchmarking metagenomic software.",long read sequencing,2008
10.1371/journal.pgen.1007272,PLOS Genetics,Public Library of Science,"Sahm, Arne","Leibniz Institute on Aging–Fritz Lipmann Institute, Jena, Germany",Long-lived rodents reveal signatures of positive selection in genes associated with lifespan,"The genetics of lifespan determination is poorly understood. Most research has been done on short-lived animals and it is unclear if these insights can be transferred to long-lived mammals like humans. Some African mole-rats (Bathyergidae) have life expectancies that are multiple times higher than similar sized and phylogenetically closely related rodents. To gain new insights into genetic mechanisms determining mammalian lifespans, we obtained genomic and transcriptomic data from 17 rodent species and scanned eleven evolutionary branches associated with the evolution of enhanced longevity for positively selected genes (PSGs). Indicating relevance for aging, the set of 250 identified PSGs showed in liver of long-lived naked mole-rats and short-lived rats an expression pattern that fits the antagonistic pleiotropy theory of aging. Moreover, we found the PSGs to be enriched for genes known to be related to aging. Among these enrichments were “cellular respiration” and “metal ion homeostasis”, as well as functional terms associated with processes regulated by the mTOR pathway: translation, autophagy and inflammation. Remarkably, among PSGs are RHEB, a regulator of mTOR, and IGF1, both central components of aging-relevant pathways, as well as genes yet unknown to be aging-associated but representing convincing functional candidates, e.g. RHEBL1, AMHR2, PSMG1 and AGER. Exemplary protein homology modeling suggests functional consequences for amino acid changes under positive selection. Therefore, we conclude that our results provide a meaningful resource for follow-up studies to mechanistically link identified genes and amino acids under positive selection to aging and lifespan determination.",long read sequencing,2018
10.1371/journal.pgen.1007272,PLOS Genetics,Public Library of Science,"Sahm, Arne","Leibniz Institute on Aging–Fritz Lipmann Institute, Jena, Germany",Long-lived rodents reveal signatures of positive selection in genes associated with lifespan,"Author summaryAs an adaption to different environments rodents have evolved a wide range of lifespans. While most rodents are short-lived, along several phylogenetic branches long-lived species evolved. This provided us a unique opportunity to search for genes that are associated with enhanced longevity in mammals. Towards this, we computationally compared gene sequences of exceptional long-lived rodent species (like the naked mole-rat and chinchilla) and short-lived rodents (like rat and mouse) and identified those which evolved exceptional fast. As natural selection acts in parallel on a multitude of phenotypes, only a subset of the identified genes is probably associated with enhanced longevity. Applying several tests, we ensured that the dataset is related to aging. We conclude that lifespan extension in rodents can be attributed to changes in their defense against free radicals, iron homeostasis as well as cellular respiration and translation as central parts of the growth program. This confirms aging theories assuming a tradeoff between fast growth and long lifespan. Moreover, our study offers a meaningful resource of targets, i.e. genes and specific positions therein, for functional follow-up studies on their potential roles in the determination of lifespan–regardless whether they are currently known to be aging-related or not.",long read sequencing,2018
10.1371/journal.pntd.0004384,PLOS Neglected Tropical Diseases,Public Library of Science,"Mofiz, Ehtesham","Bioinformatics Division, The Walter and Eliza Hall Institute of Medical Research, Parkville, Victoria, Australia",Mitochondrial Genome Sequence of the Scabies Mite Provides Insight into the Genetic Diversity of Individual Scabies Infections,"The scabies mite, Sarcoptes scabiei, is an obligate parasite of the skin that infects humans and other animal species, causing scabies, a contagious disease characterized by extreme itching. Scabies infections are a major health problem, particularly in remote Indigenous communities in Australia, where co-infection of epidermal scabies lesions by Group A Streptococci or Staphylococcus aureus is thought to be responsible for the high rate of rheumatic heart disease and chronic kidney disease. We collected and separately sequenced mite DNA from several pools of thousands of whole mites from a porcine model of scabies (S. scabiei var. suis) and two human patients (S. scabiei var. hominis) living in different regions of northern Australia. Our sequencing samples the mite and its metagenome, including the mite gut flora and the wound micro-environment. Here, we describe the mitochondrial genome of the scabies mite. We developed a new de novo assembly pipeline based on a bait-and-reassemble strategy, which produced a 14 kilobase mitochondrial genome sequence assembly. We also annotated 35 genes and have compared these to other Acari mites. We identified single nucleotide polymorphisms (SNPs) and used these to infer the presence of six haplogroups in our samples, Remarkably, these fall into two closely-related clades with one clade including both human and pig varieties. This supports earlier findings that only limited genetic differences may separate some human and animal varieties, and raises the possibility of cross-host infections. Finally, we used these mitochondrial haplotypes to show that the genetic diversity of individual infections is typically small with 1–3 distinct haplotypes per infestation.",long read sequencing,2015
10.1371/journal.pntd.0004384,PLOS Neglected Tropical Diseases,Public Library of Science,"Mofiz, Ehtesham","Bioinformatics Division, The Walter and Eliza Hall Institute of Medical Research, Parkville, Victoria, Australia",Mitochondrial Genome Sequence of the Scabies Mite Provides Insight into the Genetic Diversity of Individual Scabies Infections,"Author SummaryThe scabies mite is a skin parasite that infects humans and other animal species, causing scabies, a contagious disease characterized by extreme itching. Scabies infections are a major health problem in developing countries and in indigenous Australian populations, where scabies is associated with pyoderma (skin sores) and linked to rheumatic fever and rheumatic heart disease. Little is known about the genetics of the scabies mite. We have assembled the mitochondrial genome of scabies mites obtained from human patients in Australia and from a pig model. While investigating the genetic diversity of each infestation, we found that mitochrondial genomes clustered into two broad clades and showed limited genetic diversity within each infestation. Remarkably, one closely related clade included both human and pig mites, suggesting that mite transmission from pig to human may be possible. This could have major implications in the management of porcine mange and human scabies.",long read sequencing,2015
10.1371/journal.pgen.1006793,PLOS Genetics,Public Library of Science,"Lagger, Sabine","Wellcome Trust Centre for Cell Biology, University of Edinburgh, Edinburgh, United Kingdom",MeCP2 recognizes cytosine methylated tri-nucleotide and di-nucleotide sequences to tune transcription in the mammalian brain,"Mutations in the gene encoding the methyl-CG binding protein MeCP2 cause several neurological disorders including Rett syndrome. The di-nucleotide methyl-CG (mCG) is the classical MeCP2 DNA recognition sequence, but additional methylated sequence targets have been reported. Here we show by in vitro and in vivo analyses that MeCP2 binding to non-CG methylated sites in brain is largely confined to the tri-nucleotide sequence mCAC. MeCP2 binding to chromosomal DNA in mouse brain is proportional to mCAC + mCG density and unexpectedly defines large genomic domains within which transcription is sensitive to MeCP2 occupancy. Our results suggest that MeCP2 integrates patterns of mCAC and mCG in the brain to restrain transcription of genes critical for neuronal function.",long read sequencing,2017
10.1371/journal.pgen.1006793,PLOS Genetics,Public Library of Science,"Lagger, Sabine","Wellcome Trust Centre for Cell Biology, University of Edinburgh, Edinburgh, United Kingdom",MeCP2 recognizes cytosine methylated tri-nucleotide and di-nucleotide sequences to tune transcription in the mammalian brain,"Author summaryRett Syndrome is a severe neurological disorder found in approximately 1:10.000 female births. The gene causing most cases of Rett Syndrome has been identified as methyl-CG binding protein 2 (MeCP2) which is an epigenetic reader protein, classically characterized as binding to CpG methylated (mCG) di-nucleotides. Although much research has focused on the binding capacities of MeCP2, its exact mode of action is still controversial. Here we show, that in addition to the classical mCG motif, frequently occurring mCAC tri-nucleotides are also bound by MeCP2. We additionally discover large genomic regions of high mCG + mCAC density that contain neuro-disease relevant genes sensitive to MeCP2 loss or overexpression. Our results re-emphasize MeCP2’s original proposed function as a transcriptional repressor whose purpose is to maintain the delicate balance of neuronal gene expression.",long read sequencing,2017
10.1371/journal.pone.0143235,PLOS ONE,Public Library of Science,"Wong, Queenie Wing-Lei","Institute of Medical Biology, A*STAR, 8A Biomedical Grove, Immunos, 138648, Singapore, Singapore",Embryonic Stem Cells Exhibit mRNA Isoform Specific Translational Regulation,The presence of multiple variants for many mRNAs is a major contributor to protein diversity. The processing of these variants is tightly controlled in a cell-type specific manner and has a significant impact on gene expression control. Here we investigate the differential translation rates of individual mRNA variants in embryonic stem cells (ESCs) and in ESC derived Neural Precursor Cells (NPCs) using polysome profiling coupled to RNA sequencing. We show that there are a significant number of detectable mRNA variants in ESCs and NPCs and that many of them show variant specific translation rates. This is correlated with differences in the UTRs of the variants with the 5’UTR playing a predominant role. We suggest that mRNA variants that contain alternate UTRs are under different post-transcriptional controls. This is likely due to the presence or absence of miRNA and protein binding sites that regulate translation rate. This highlights the importance of addressing translation rate when using mRNA levels as a read out of protein abundance. Additional analysis shows that many annotated non-coding mRNAs are present on the polysome fractions in ESCs and NPCs. We believe that the use of polysome fractionation coupled to RNA sequencing is a useful method for analysis of the translation state of many different RNAs in the cell.,long read sequencing,2015
10.1371/journal.pbio.0050101,PLoS Biology,Public Library of Science,"Venkatesh, Byrappa","Institute of Molecular and Cell Biology, Singapore",Survey Sequencing and Comparative Analysis of the Elephant Shark (Callorhinchus milii) Genome,"Owing to their phylogenetic position, cartilaginous fishes (sharks, rays, skates, and chimaeras) provide a critical reference for our understanding of vertebrate genome evolution. The relatively small genome of the elephant shark, Callorhinchus milii, a chimaera, makes it an attractive model cartilaginous fish genome for whole-genome sequencing and comparative analysis. Here, the authors describe survey sequencing (1.4× coverage) and comparative analysis of the elephant shark genome, one of the first cartilaginous fish genomes to be sequenced to this depth. Repetitive sequences, represented mainly by a novel family of short interspersed element–like and long interspersed element–like sequences, account for about 28% of the elephant shark genome. Fragments of approximately 15,000 elephant shark genes reveal specific examples of genes that have been lost differentially during the evolution of tetrapod and teleost fish lineages. Interestingly, the degree of conserved synteny and conserved sequences between the human and elephant shark genomes are higher than that between human and teleost fish genomes. Elephant shark contains putative four Hox clusters indicating that, unlike teleost fish genomes, the elephant shark genome has not experienced an additional whole-genome duplication. These findings underscore the importance of the elephant shark as a critical reference vertebrate genome for comparative analysis of the human and other vertebrate genomes. This study also demonstrates that a survey-sequencing approach can be applied productively for comparative analysis of distantly related vertebrate genomes.",long read sequencing,2007
10.1371/journal.pbio.0050101,PLoS Biology,Public Library of Science,"Venkatesh, Byrappa","Institute of Molecular and Cell Biology, Singapore",Survey Sequencing and Comparative Analysis of the Elephant Shark (Callorhinchus milii) Genome,"Author SummaryCartilaginous fishes (sharks, rays, skates, and chimaeras) are the phylogenetically oldest group of living jawed vertebrates. They are also an important outgroup for understanding the evolution of bony vertebrates such as human and teleost fishes. We performed survey sequencing (1.4× coverage) of a chimaera, the elephant shark (Callorhinchus milii). The elephant shark genome, estimated to be about 910 Mb long, comprises about 28% repetitive elements. Comparative analysis of approximately 15,000 elephant shark gene fragments revealed examples of several ancient genes that have been lost differentially during the evolution of human and teleost fish lineages. Interestingly, the human and elephant shark genomes exhibit a higher degree of synteny and sequence conservation than human and teleost fish (zebrafish and fugu) genomes, even though humans are more closely related to teleost fishes than to the elephant shark. Unlike teleost fish genomes, the elephant shark genome does not seem to have experienced an additional round of whole-genome duplication. These findings underscore the importance of the elephant shark as a useful “model” cartilaginous fish genome for understanding vertebrate genome evolution.",long read sequencing,2007
10.1371/journal.pbio.0050101,PLoS Biology,Public Library of Science,"Venkatesh, Byrappa","Institute of Molecular and Cell Biology, Singapore",Survey Sequencing and Comparative Analysis of the Elephant Shark (Callorhinchus milii) Genome,"The cartilaginous elephant shark has a basal phylogenetic position useful for understanding jawed vertebrate evolution. Survey sequencing of its genome identified four Hox clusters, suggesting that, unlike for teleost fishes, no additional whole-genome duplication has occurred.",long read sequencing,2007
10.1371/journal.pone.0032283,PLoS ONE,Public Library of Science,"Yang, Deying","Department of Parasitology, College of Veterinary Medicine, Sichuan Agricultural University, Ya'an, China",Annotation of the Transcriptome from Taenia pisiformis and Its Comparative Analysis with Three Taeniidae Species,"BackgroundTaenia pisiformis is one of the most common intestinal tapeworms and can cause infections in canines. Adult T. pisiformis (canines as definitive hosts) and Cysticercus pisiformis (rabbits as intermediate hosts) cause significant health problems to the host and considerable socio-economic losses as a consequence. No complete genomic data regarding T. pisiformis are currently available in public databases. RNA-seq provides an effective approach to analyze the eukaryotic transcriptome to generate large functional gene datasets that can be used for further studies.Methodology/Principal FindingsIn this study, 2.67 million sequencing clean reads and 72,957 unigenes were generated using the RNA-seq technique. Based on a sequence similarity search with known proteins, a total of 26,012 unigenes (no redundancy) were identified after quality control procedures via the alignment of four databases. Overall, 15,920 unigenes were mapped to 203 Kyoto Encyclopedia of Genes and Genomes (KEGG) pathways. Through analyzing the glycolysis/gluconeogenesis and axonal guidance pathways, we achieved an in-depth understanding of the biochemistry of T. pisiformis. Here, we selected four unigenes at random and obtained their full-length cDNA clones using RACE PCR. Functional distribution characteristics were gained through comparing four cestode species (72,957 unigenes of T. pisiformis, 30,700 ESTs of T. solium, 1,058 ESTs of Eg+Em [conserved ESTs between Echinococcus granulosus and Echinococcus multilocularis]), with the cluster of orthologous groups (COG) and gene ontology (GO) functional classification systems. Furthermore, the conserved common genes in these four cestode species were obtained and aligned by the KEGG database.ConclusionThis study provides an extensive transcriptome dataset obtained from the deep sequencing of T. pisiformis in a non-model whole genome. The identification of conserved genes may provide novel approaches for potential drug targets and vaccinations against cestode infections. Research can now accelerate into the functional genomics, immunity and gene expression profiles of cestode species.",long read sequencing,2012
10.1371/journal.pone.0132120,PLOS ONE,Public Library of Science,"Muraya, Moses M.","Leibniz Institute of Plant Genetics and Crop Plant Research (IPK) Gatersleben, Corrensstraße 3, D-06466, Stadt Seeland, Germany",Targeted Sequencing Reveals Large-Scale Sequence Polymorphism in Maize Candidate Genes for Biomass Production and Composition,"A major goal of maize genomic research is to identify sequence polymorphisms responsible for phenotypic variation in traits of economic importance. Large-scale detection of sequence variation is critical for linking genes, or genomic regions, to phenotypes. However, due to its size and complexity, it remains expensive to generate whole genome sequences of sufficient coverage for divergent maize lines, even with access to next generation sequencing (NGS) technology. Because methods involving reduction of genome complexity, such as genotyping-by-sequencing (GBS), assess only a limited fraction of sequence variation, targeted sequencing of selected genomic loci offers an attractive alternative. We therefore designed a sequence capture assay to target 29 Mb genomic regions and surveyed a total of 4,648 genes possibly affecting biomass production in 21 diverse inbred maize lines (7 flints, 14 dents). Captured and enriched genomic DNA was sequenced using the 454 NGS platform to 19.6-fold average depth coverage, and a broad evaluation of read alignment and variant calling methods was performed to select optimal procedures for variant discovery. Sequence alignment with the B73 reference and de novo assembly identified 383,145 putative single nucleotide polymorphisms (SNPs), of which 42,685 were non-synonymous alterations and 7,139 caused frameshifts. Presence/absence variation (PAV) of genes was also detected. We found that substantial sequence variation exists among genomic regions targeted in this study, which was particularly evident within coding regions. This diversification has the potential to broaden functional diversity and generate phenotypic variation that may lead to new adaptations and the modification of important agronomic traits. Further, annotated SNPs identified here will serve as useful genetic tools and as candidates in searches for phenotype-altering DNA variation. In summary, we demonstrated that sequencing of captured DNA is a powerful approach for variant discovery in maize genes.",long read sequencing,2015
10.1371/journal.pone.0019984,PLoS ONE,Public Library of Science,"Pignatelli, Miguel","Unitat Mixta d'Investigació en Genòmica i Salut, Centre Superior d'Investigació en Salut Pública/UVEG-Institut Cavanilles, Valencia, Spain",Evaluating the Fidelity of De Novo Short Read Metagenomic Assembly Using Simulated Data,"A frequent step in metagenomic data analysis comprises the assembly of the sequenced reads. Many assembly tools have been published in the last years targeting data coming from next-generation sequencing (NGS) technologies but these assemblers have not been designed for or tested in multi-genome scenarios that characterize metagenomic studies. Here we provide a critical assessment of current de novo short reads assembly tools in multi-genome scenarios using complex simulated metagenomic data. With this approach we tested the fidelity of different assemblers in metagenomic studies demonstrating that even under the simplest compositions the number of chimeric contigs involving different species is noticeable. We further showed that the assembly process reduces the accuracy of the functional classification of the metagenomic data and that these errors can be overcome raising the coverage of the studied metagenome. The results presented here highlight the particular difficulties that de novo genome assemblers face in multi-genome scenarios demonstrating that these difficulties, that often compromise the functional classification of the analyzed data, can be overcome with a high sequencing effort.",long read sequencing,2011
10.1371/journal.ppat.1005935,PLOS Pathogens,Public Library of Science,"Kontra, Levente","National Agricultural Research and Innovation Centre, Agricultural Biotechnology Institute, Gödöllő, Hungary",Distinct Effects of p19 RNA Silencing Suppressor on Small RNA Mediated Pathways in Plants,"RNA silencing is one of the main defense mechanisms employed by plants to fight viruses. In change, viruses have evolved silencing suppressor proteins to neutralize antiviral silencing. Since the endogenous and antiviral functions of RNA silencing pathway rely on common components, it was suggested that viral suppressors interfere with endogenous silencing pathway contributing to viral symptom development. In this work, we aimed to understand the effects of the tombusviral p19 suppressor on endogenous and antiviral silencing during genuine virus infection. We showed that ectopically expressed p19 sequesters endogenous small RNAs (sRNAs) in the absence, but not in the presence of virus infection. Our presented data question the generalized model in which the sequestration of endogenous sRNAs by the viral suppressor contributes to the viral symptom development. We further showed that p19 preferentially binds the perfectly paired ds-viral small interfering RNAs (vsiRNAs) but does not select based on their sequence or the type of the 5’ nucleotide. Finally, co-immunoprecipitation of sRNAs with AGO1 or AGO2 from virus-infected plants revealed that p19 specifically impairs vsiRNA loading into AGO1 but not AGO2. Our findings, coupled with the fact that p19-expressing wild type Cymbidium ringspot virus (CymRSV) overcomes the Nicotiana benthamiana silencing based defense killing the host, suggest that AGO1 is the main effector of antiviral silencing in this host-virus combination.",long read sequencing,2016
10.1371/journal.ppat.1005935,PLOS Pathogens,Public Library of Science,"Kontra, Levente","National Agricultural Research and Innovation Centre, Agricultural Biotechnology Institute, Gödöllő, Hungary",Distinct Effects of p19 RNA Silencing Suppressor on Small RNA Mediated Pathways in Plants,"Author SummaryTo better understand the specific effect of p19 viral suppressor of RNA silencing (VSR) on antiviral silencing and endogenous small RNA pathways, we generated a N. benthamiana plant (p19syn) capable of sustaining the ectopic expression of the Cymbidium ringspot virus (CymRSV) p19 upon infection with a suppressor-deficient CymRSV (Cym19stop). By using wt and p19syn plants in combination with CymRSV and Cym19stop, we were able to analyze the effects of p19 provided “in trans” and “in cis” during the viral invasion of the plant. We have shown that p19 can efficiently sequester endogenous small RNAs (sRNAs) in mock-inoculated p19syn plants while it does not bind these sRNAs upon Cym19stop infection. Also, the presence of p19 in virus infection did not alter the expression of miRNAs significantly. These findings do not support the widely accepted assumption that viral symptoms are the direct consequence of the impact of VSRs on endogenous silencing pathways. We demonstrated that p19 preferentially sequesters positive:negative viral short interfering RNAs (vsiRNAs) pairs and that the binding by p19 is independent of vsiRNA sequence or the type of the 5’-end nucleotide. We have also found that 3’ truncation is induced on p19 bound sRNAs. Finally using AGO1- and AGO2- immunoprecipitation experiments we observed that p19 specifically compromises vsiRNAs’ loading into AGO1 but not AGO2. Since antiviral silencing is strongly inhibited by p19, this suggests that AGO1 is the main effector protein against CymRSV tombusvirus.",long read sequencing,2016
